"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"80","0.03","0.12","1","0.7","0.005","0.01","0.5","0.1","50","50","2000","0.9206821873308068","0.7023255813953488","0.8794466403162056","0.8111550285463329","0.803030303030303","0.9312168609408039","0.710501798327339","0.8877530122538144","0.8030771068710106","0.8048477659828651","0.22768352249935106","0.6942766464522523","0.016676891856815874","0.06136293919158073"
"81","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.916613621896881","0.7967581047381546","0.8922413793103449","0.7966531440162272","0.771551724137931","0.9098754688672168","0.7754726378933235","0.8807107076061316","0.7830048589768893","0.7611582597907914","0.1739652937697409","0.7312154730894587","0.011872852882328516","0.08294638025847208"
"82","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9202279202279202","0.9036363636363637","0.9162689804772234","0.7613882863340564","0.723644251626898","0.9251153096931193","0.8826133180675104","0.9155708802409506","0.7754357128427394","0.7437283061835411","0.09171595796843288","0.8269828757983329","0.004164675360142009","0.07713649087309223"
"83","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9058479532163742","0.837772397094431","0.8926048045219029","0.8054639660857278","0.7611869995289684","0.9272653392929704","0.7980160945204205","0.9028457052963691","0.8110655575622553","0.7902346959849893","0.1444798256755374","0.7766588212632504","0.03813949568703462","0.04072185737417759"
"84","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.8980709071949948","0.6655011655011654","0.8555602897315722","0.8172134639965913","0.7950575202386024","0.9125632373098752","0.6613841524573721","0.8628146493497321","0.8019397674398072","0.7988870838152585","0.2627914292282192","0.6442294895527083","0.014948035763977107","0.0780310454550954"
"85","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9203030303030303","0.7277327935222672","0.8759328358208955","0.769589552238806","0.7709888059701493","0.9224172142915504","0.7380134520846617","0.8816596427581003","0.7789764642235285","0.7764464932738688","0.2119532339905431","0.7066321806442055","0.011740885689946788","0.06967369967530464"
"88","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9538152610441767","0.8414634146341463","0.9275043936731108","0.765817223198594","0.7675746924428822","0.9429314201063119","0.8309246845425867","0.9174395907652958","0.7724080680262951","0.7668080141796235","0.13618862237083773","0.8012850631243021","0.010904120622639324","0.05162219388222085"
"87","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9170854271356784","0.7732843137254902","0.8904047294224647","0.8144611186903138","0.7889949977262392","0.8953655884751291","0.7989381882113445","0.8770171407442622","0.8097174902499362","0.7632517233182791","0.14398951969283522","0.7434196228055348","0.019071019777353843","0.09351983772427615"
"86","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9420125071063103","0.8081841432225064","0.9176744186046512","0.8181395348837209","0.8055813953488372","0.9322390432967834","0.8317353574361365","0.9122177567324995","0.8007905243192339","0.7800481034932509","0.12461882619687059","0.8005165170262685","0.010136343520196907","0.0647283132566641"
"90","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.933235294117647","0.7865429234338747","0.9035664007508212","0.7977475363679024","0.7876583763491318","0.9321799426151114","0.7474981751395136","0.8962223495702005","0.8052997134670488","0.7998464183381089","0.19686335672818647","0.7274499610085782","0.011598400732791168","0.06408828153044425"
"89","0.03","0.12","1","0.8","0.005","0.01","0.5","0.1","50","50","2000","0.9140127388535032","0.8363171355498721","0.8996694995278565","0.8153918791312559","0.7754957507082153","0.924402300354382","0.8343861510271","0.9072189621447474","0.8091082729260154","0.7795558623863768","0.13779971966210602","0.7808836845826562","0.009340461689221877","0.07197613406601586"
"91","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9014619883040935","0.8010416666666667","0.8794520547945206","0.7808219178082192","0.7474885844748859","0.945514520148024","0.7868909003491021","0.911519886745455","0.7856899656831561","0.7885526893474424","0.1732430866794719","0.7693466264215372","0.0045123326930699105","0.0528979542059209"
"92","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9341657207718501","0.8115789473684211","0.9081358962896736","0.7876620473848904","0.7758158247653106","0.9187836859464242","0.8268250688705234","0.9013694163677861","0.8106292794261494","0.7775872187805674","0.1643871709502024","0.7458262473352655","0.010131979209082853","0.07965460250544924"
"95","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9316037735849056","0.797752808988764","0.9083820662768031","0.8265107212475633","0.8050682261208577","0.9268775469525159","0.8318556048131729","0.9092785412023712","0.8147900858063177","0.7863526450180907","0.13808957492980886","0.7826710640854309","0.00754631389232863","0.07169304709243161"
"94","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9552023121387283","0.7639138240574507","0.9086139046786182","0.7564494971578487","0.780061215566244","0.959121608278368","0.7642859884100242","0.9148495511168666","0.7727722621181006","0.7947433365162831","0.19670821444661363","0.7610391950743355","0.01025979876858387","0.03199279171046704"
"96","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9409196740395809","0.803","0.9098286744815148","0.7745716862037872","0.7732191163210099","0.9546858028196971","0.8184779421006326","0.926304532856114","0.7916326575151131","0.793583727984985","0.15116167492293484","0.7991387892672511","0.007004833815115567","0.042694701994698395"
"93","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.8818742985409652","0.835820895522388","0.8722789871168369","0.7916481563749445","0.7323411816970236","0.9176434506217588","0.8219766728054021","0.8982448809026327","0.7972277298147967","0.767668999119773","0.1586767012364892","0.75688458218337","0.01634062420211796","0.06809809237802283"
"97","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9210526315789473","0.78099173553719","0.8982022471910113","0.8368539325842697","0.8065168539325843","0.897607586029732","0.7827000764275576","0.8780910700874355","0.8301545650944359","0.782060435230086","0.16709328605141904","0.7260167068313209","0.013004607489355323","0.09388539962790464"
"98","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.939795918367347","0.7494824016563147","0.9021694637740483","0.8022922636103151","0.803520261972984","0.9295044231567485","0.7832806718496653","0.8993929976413378","0.7940729515810742","0.7827226923850741","0.1591929579300295","0.7617436942433684","0.015993934152380727","0.06306941367422132"
"99","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.952551263710062","0.8276515151515151","0.9274285714285714","0.7988571428571428","0.7956190476190477","0.9486452585455303","0.8257783976699348","0.9222025541081589","0.7847857082948922","0.7819782198934391","0.14698235393244902","0.7941633164014541","0.01818772719612894","0.04066660246996798"
"100","0.03","0.12","1","0.9","0.005","0.01","0.5","0.1","50","50","2000","0.9077066500932256","0.7587336244541485","0.8746976294146106","0.7784228350266086","0.7600387034349299","0.9204369179256935","0.7463227590830993","0.8824161896787596","0.7816333347059604","0.7748388307047525","0.17009593731683995","0.7464293426288675","0.017170003393281303","0.0663047166610112"
"101","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9675148890092041","0.7342233009708737","0.9249667994687915","0.817618415227977","0.8395307658255865","0.9418842583018601","0.7646512276137605","0.9082427636075042","0.8101849606490157","0.8077731972399198","0.17558382817129656","0.7605669573209815","0.019591955204566615","0.044257259303155265"
"102","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9530264817150063","0.8842794759825328","0.9376223091976517","0.7759295499021527","0.7654109589041096","0.9353098204656096","0.8399569242239112","0.914004442182222","0.7765628615057146","0.7620864374624035","0.11051055528634089","0.8239833004063072","0.011251102744747209","0.05425504156260485"
"103","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9508443908323281","0.8387445887445888","0.9264150943396227","0.7820754716981132","0.7787735849056604","0.9428899407445879","0.823385227575739","0.9161873421666537","0.7765561050282095","0.7716704325149297","0.15304911955514366","0.7869385233240656","0.013926475131294408","0.04608588198949645"
"105","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9394957983193277","0.8133047210300429","0.9133718347401155","0.7929808973789427","0.7836517103509552","0.9460056359448036","0.8016820011500863","0.9151219104876419","0.7860106177266815","0.7860084203494708","0.17372190783182886","0.7691525892604776","0.013254511886362404","0.0438709910213311"
"104","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9397487150199886","0.8458980044345898","0.9205267938237965","0.7951861943687557","0.7788374205267938","0.9135482698293685","0.850265037017567","0.9005169007604665","0.7940786446916186","0.7562627984808711","0.13364558842487154","0.7770916077863241","0.0013996230839589687","0.08786318070484526"
"106","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9421333333333334","0.8131868131868132","0.9169527896995708","0.8047210300429185","0.7946351931330472","0.9545604701300507","0.8170398566950291","0.9262849434643291","0.7943906301793673","0.7959122131781519","0.11170232466265849","0.8384217478796558","0.004857964716484982","0.04501796274120073"
"107","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9530182232346242","0.8301707779886148","0.9246605343845817","0.7691633815155497","0.7722295225580377","0.9393454822254286","0.8294793454149751","0.9158892701408249","0.7865018943455572","0.7752028379440989","0.13752348295547814","0.8005787902554095","0.006724180908433193","0.05517354588067923"
"108","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9174917491749175","0.801707779886148","0.8914712153518124","0.7752665245202559","0.755863539445629","0.9396803421750092","0.7869678826409893","0.9079935450544102","0.7925067986116744","0.7889057757247939","0.1681854960163951","0.7680650133771166","0.009963441787395392","0.053786048819092956"
"109","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9092446448703495","0.7783018867924528","0.8839854413102821","0.8070973612374887","0.7766151046405824","0.9412823741218832","0.7831485384403922","0.9089683453641547","0.7956539242947692","0.793247760020223","0.16622260582407686","0.7726408485940158","0.004565695987191034","0.05657084959471631"
"110","0.03","0.12","1","1","0.005","0.01","0.5","0.1","50","50","2000","0.9187391555812608","0.7825242718446602","0.8874777183600713","0.7704991087344029","0.7577985739750446","0.9192186898344243","0.7780241300139558","0.8894385521805597","0.7890843833379226","0.7721592905228976","0.1961445235570368","0.7192092107256476","0.005352724334696762","0.07929354138261879"
